row_id,station,year,date,block_start,gridmet_wind_original_m_s,gridmet_wind_stuck_m_s
8558,US-Me6,2010,2010-09-06,2010-09-01,2.20000000,3.90000000
8559,US-Me6,2011,2011-04-18,2011-04-18,4.60000000,4.60000000
8560,US-Me6,2011,2011-05-04,2011-05-02,3.10000000,4.00000000
8561,US-Me6,2011,2011-05-20,2011-05-16,2.20000000,4.60000000
8562,US-Me6,2011,2011-06-13,2011-06-13,4.20000000,4.20000000
8563,US-Me6,2011,2011-06-21,2011-06-20,2.20000000,2.70000000
8564,US-Me6,2011,2011-07-07,2011-07-04,4.20000000,3.30000000
8565,US-Me6,2011,2011-07-15,2011-07-11,2.20000000,2.90000000
8566,US-Me6,2011,2011-07-23,2011-07-18,1.70000000,2.30000000
8567,US-Me6,2011,2011-07-31,2011-07-25,2.10000000,3.70000000
8568,US-Me6,2011,2011-08-08,2011-08-08,2.80000000,2.80000000
8569,US-Me6,2011,2011-09-09,2011-09-05,3.60000000,2.30000000
8570,US-Me6,2011,2011-10-27,2011-10-24,1.90000000,3.80000000
8571,US-Me6,2011,2011-11-04,2011-10-31,3.80000000,4.10000000
8572,US-Me6,2012,2012-01-07,2012-01-07,2.10000000,2.10000000
8573,US-Me6,2012,2012-04-28,2012-04-28,1.60000000,1.60000000
8574,US-Me6,2012,2012-05-14,2012-05-12,2.60000000,3.00000000
8575,US-Me6,2012,2012-06-15,2012-06-09,3.00000000,5.30000000
8576,US-Me6,2012,2012-08-02,2012-07-28,3.30000000,2.40000000
8577,US-Me6,2012,2012-09-03,2012-09-01,2.30000000,2.90000000
8578,US-Me6,2012,2012-09-19,2012-09-15,2.30000000,2.80000000
8579,US-Me6,2012,2012-10-05,2012-09-29,4.60000000,2.40000000
8580,US-Me6,2013,2013-02-10,2013-02-10,2.30000000,2.30000000
8581,US-Me6,2013,2013-04-23,2013-04-21,3.10000000,3.70000000
8582,US-Me6,2013,2013-05-01,2013-04-28,3.80000000,3.90000000
8583,US-Me6,2013,2013-06-02,2013-06-02,4.30000000,4.30000000
8584,US-Me6,2013,2013-06-10,2013-06-09,3.20000000,2.70000000
8585,US-Me6,2013,2013-07-04,2013-06-30,3.40000000,2.60000000
8586,US-Me6,2013,2013-07-12,2013-07-07,3.30000000,2.90000000
8587,US-Me6,2013,2013-07-20,2013-07-14,3.30000000,2.40000000
8588,US-Me6,2013,2013-07-28,2013-07-28,3.90000000,3.90000000
8589,US-Me6,2013,2013-08-05,2013-08-04,2.80000000,1.80000000
8590,US-Me6,2013,2013-08-13,2013-08-11,1.90000000,2.40000000
8591,US-Me6,2013,2013-08-29,2013-08-25,3.40000000,2.00000000
8592,US-Me6,2013,2013-10-16,2013-10-13,2.80000000,2.60000000
8593,US-Me6,2013,2013-11-17,2013-11-17,3.80000000,3.80000000
8594,US-Me6,2013,2013-12-19,2013-12-15,4.00000000,2.90000000
8595,US-Me6,2014,2014-01-04,2014-01-04,2.60000000,2.60000000
8596,US-Me6,2014,2014-04-02,2014-03-29,4.10000000,5.30000000
8597,US-Me6,2014,2014-04-10,2014-04-05,2.50000000,3.40000000
8598,US-Me6,2014,2014-04-18,2014-04-12,3.10000000,3.30000000
8599,US-Me6,2014,2014-05-12,2014-05-10,3.50000000,5.20000000
8600,US-Me6,2014,2014-06-05,2014-05-31,2.80000000,3.70000000
8601,US-Me6,2014,2014-06-29,2014-06-28,3.00000000,3.50000000
8602,US-Me6,2014,2014-07-07,2014-07-05,2.90000000,2.10000000
8603,US-Me6,2014,2014-07-15,2014-07-12,3.00000000,1.40000000
8604,US-Me6,2014,2014-07-31,2014-07-26,2.90000000,1.80000000
8605,US-Me6,2014,2014-08-08,2014-08-02,3.20000000,2.70000000
8606,US-Me6,2014,2014-08-16,2014-08-16,1.90000000,1.90000000
8607,US-Me6,2014,2014-09-01,2014-08-30,2.00000000,3.20000000
8608,US-Me6,2014,2014-10-03,2014-09-27,3.00000000,3.90000000
8609,US-Me6,2014,2014-10-11,2014-10-11,4.50000000,4.50000000
8610,US-Me6,2015,2015-01-31,2015-01-31,1.90000000,1.90000000
8611,US-Me6,2015,2015-02-24,2015-02-21,2.90000000,3.50000000
8612,US-Me6,2015,2015-03-04,2015-02-28,2.40000000,5.10000000
8613,US-Me6,2015,2015-03-28,2015-03-28,5.60000000,5.60000000
8614,US-Me6,2015,2015-04-29,2015-04-25,4.00000000,3.30000000
8615,US-Me6,2015,2015-06-08,2015-06-06,2.20000000,2.80000000
8616,US-Me6,2015,2015-06-16,2015-06-13,3.40000000,2.80000000
8617,US-Me6,2015,2015-07-02,2015-06-27,2.40000000,1.80000000
8618,US-Me6,2015,2015-07-18,2015-07-18,3.40000000,3.40000000
8619,US-Me6,2015,2015-10-14,2015-10-10,2.20000000,4.70000000
8620,US-Me6,2015,2015-10-22,2015-10-17,2.70000000,2.90000000
8621,US-Me6,2016,2016-03-06,2016-03-06,6.60000000,6.60000000
8622,US-Me6,2016,2016-03-22,2016-03-20,4.20000000,3.50000000
8623,US-Me6,2016,2016-03-30,2016-03-27,2.80000000,4.90000000
8624,US-Me6,2016,2016-04-07,2016-04-03,3.80000000,2.60000000
8625,US-Me6,2016,2016-04-15,2016-04-10,3.10000000,2.80000000
8626,US-Me6,2016,2016-04-23,2016-04-17,4.10000000,4.40000000
8627,US-Me6,2016,2016-05-17,2016-05-15,2.80000000,3.60000000
8628,US-Me6,2016,2016-06-26,2016-06-26,2.30000000,2.30000000
8629,US-Me6,2016,2016-07-04,2016-07-03,3.10000000,3.50000000
8630,US-Me6,2016,2016-07-20,2016-07-17,1.70000000,3.10000000
8631,US-Me6,2016,2016-07-28,2016-07-24,2.70000000,2.00000000
8632,US-Me6,2016,2016-08-05,2016-07-31,3.60000000,2.70000000
8633,US-Me6,2016,2016-08-21,2016-08-21,3.70000000,3.70000000
8634,US-Me6,2016,2016-08-29,2016-08-28,2.70000000,2.60000000
8635,US-Me6,2016,2016-09-14,2016-09-11,2.90000000,4.10000000
8636,US-Me6,2016,2016-09-22,2016-09-18,4.90000000,3.60000000
8637,US-Me6,2017,2017-04-02,2017-04-02,3.10000000,3.10000000
8638,US-Me6,2017,2017-05-12,2017-05-07,4.20000000,3.40000000
8639,US-Me6,2017,2017-05-20,2017-05-14,3.80000000,2.40000000
8640,US-Me6,2017,2017-05-28,2017-05-28,2.60000000,2.60000000
8641,US-Me6,2017,2017-06-05,2017-06-04,2.40000000,4.40000000
8642,US-Me6,2017,2017-06-13,2017-06-11,3.90000000,4.60000000
8643,US-Me6,2017,2017-06-21,2017-06-18,3.60000000,2.60000000
8644,US-Me6,2017,2017-07-07,2017-07-02,2.40000000,2.30000000
8645,US-Me6,2017,2017-07-15,2017-07-09,3.60000000,3.30000000
8646,US-Me6,2017,2017-07-23,2017-07-23,2.70000000,2.70000000
8647,US-Me6,2017,2017-07-31,2017-07-30,2.50000000,2.90000000
8648,US-Me6,2017,2017-08-08,2017-08-06,1.50000000,1.80000000
8649,US-Me6,2017,2017-08-16,2017-08-13,3.20000000,2.90000000
8650,US-Me6,2017,2017-08-24,2017-08-20,3.00000000,2.50000000
8651,US-Me6,2017,2017-09-09,2017-09-03,3.60000000,2.60000000
8652,US-Me6,2017,2017-10-03,2017-10-01,4.70000000,4.30000000
8653,US-Me6,2017,2017-10-27,2017-10-22,3.40000000,5.40000000
8654,US-Me6,2017,2017-12-06,2017-12-03,4.00000000,3.80000000
8655,US-Me6,2017,2017-12-30,2017-12-24,2.70000000,2.40000000
8656,US-Me6,2018,2018-07-18,2018-07-18,3.00000000,3.00000000
8657,US-Me6,2018,2018-07-26,2018-07-25,2.50000000,2.50000000
8658,US-Me6,2018,2018-08-03,2018-08-01,3.30000000,3.00000000
8659,US-Me6,2018,2018-08-11,2018-08-08,3.60000000,2.20000000
8660,US-Me6,2018,2018-08-19,2018-08-15,3.10000000,2.30000000
8661,US-Me6,2018,2018-09-04,2018-08-29,3.20000000,3.40000000
8662,US-Me6,2018,2018-09-20,2018-09-19,1.60000000,3.60000000
8663,US-Me6,2018,2018-09-28,2018-09-26,2.30000000,2.50000000
8664,US-Me6,2018,2018-10-14,2018-10-10,4.70000000,2.60000000
8665,US-Me6,2018,2018-10-22,2018-10-17,1.90000000,2.50000000
8666,US-Me6,2018,2018-10-30,2018-10-24,1.80000000,2.20000000
8667,US-Me6,2018,2018-11-07,2018-11-07,1.80000000,1.80000000
8668,US-Me6,2018,2018-11-15,2018-11-14,1.60000000,3.40000000
8669,US-Me6,2019,2019-03-31,2019-03-31,2.50000000,2.50000000
8670,US-Me6,2019,2019-04-24,2019-04-21,3.10000000,3.10000000
8671,US-Me6,2019,2019-05-02,2019-04-28,3.30000000,3.50000000
8672,US-Me6,2019,2019-05-10,2019-05-05,2.10000000,3.30000000
8673,US-Me6,2019,2019-06-03,2019-06-02,3.40000000,3.10000000
8674,US-Me6,2019,2019-06-11,2019-06-09,3.10000000,2.60000000
8675,US-Me6,2019,2019-06-19,2019-06-16,4.50000000,3.80000000
8676,US-Me6,2019,2019-07-05,2019-06-30,3.00000000,2.40000000
8677,US-Me6,2019,2019-07-13,2019-07-07,3.80000000,3.70000000
8678,US-Me6,2019,2019-07-21,2019-07-21,2.60000000,2.60000000
8679,US-Me6,2019,2019-07-29,2019-07-28,3.40000000,2.20000000
8680,US-Me6,2019,2019-08-06,2019-08-04,3.20000000,2.50000000
8681,US-Me6,2019,2019-08-14,2019-08-11,2.70000000,3.10000000
8682,US-Me6,2019,2019-08-22,2019-08-18,3.20000000,2.40000000
8683,US-Me6,2019,2019-08-30,2019-08-25,3.60000000,2.80000000
8684,US-Me6,2019,2019-09-07,2019-09-01,2.60000000,2.40000000
8685,US-Me6,2019,2019-10-25,2019-10-20,4.70000000,4.70000000
8686,US-Me6,2019,2019-11-02,2019-10-27,2.30000000,3.70000000
8687,US-Me6,2019,2019-11-10,2019-11-10,1.80000000,1.80000000
8688,US-Me6,2020,2020-02-22,2020-02-22,1.90000000,1.90000000
8689,US-Me6,2020,2020-03-01,2020-02-29,3.30000000,4.70000000
8690,US-Me6,2020,2020-03-09,2020-03-07,1.40000000,3.30000000
8691,US-Me6,2020,2020-03-25,2020-03-21,3.40000000,2.10000000
8692,US-Me6,2020,2020-04-10,2020-04-04,3.80000000,2.40000000
8693,US-Me6,2020,2020-04-26,2020-04-25,2.60000000,3.50000000
8694,US-Me6,2020,2020-05-04,2020-05-02,2.90000000,4.50000000
8695,US-Me6,2020,2020-05-20,2020-05-16,6.90000000,3.60000000
8696,US-Me6,2020,2020-05-28,2020-05-23,2.70000000,2.20000000
8697,US-Me6,2020,2020-06-21,2020-06-20,2.60000000,4.20000000
8698,US-Me6,2020,2020-06-29,2020-06-27,6.00000000,4.70000000
8699,US-Me6,2020,2020-07-07,2020-07-04,4.30000000,2.60000000
8700,US-Me6,2020,2020-07-15,2020-07-11,2.50000000,3.30000000
8701,US-Mj1,2013,2013-06-01,2013-06-01,3.80000000,3.80000000
8702,US-Mj1,2013,2013-06-09,2013-06-08,4.50000000,7.60000000
8703,US-Mj1,2013,2013-08-04,2013-08-03,2.90000000,3.50000000
8704,US-Mj1,2013,2013-08-12,2013-08-10,2.90000000,3.50000000
8705,US-Mj1,2013,2013-08-20,2013-08-17,5.50000000,4.50000000
8706,US-Mj1,2013,2013-08-28,2013-08-24,3.60000000,3.50000000
8707,US-Mj1,2014,2014-05-27,2014-05-27,2.80000000,2.80000000
8708,US-Mj1,2014,2014-07-14,2014-07-08,4.40000000,2.70000000
8709,US-Mj1,2014,2014-07-30,2014-07-29,3.90000000,2.60000000
8710,US-Mj1,2014,2014-08-07,2014-08-05,3.20000000,2.90000000
8711,US-Mj1,2014,2014-08-15,2014-08-12,1.10000000,3.10000000
8712,US-Mj1,2014,2014-09-08,2014-09-02,4.90000000,5.00000000
8713,US-Mj1,2014,2014-09-16,2014-09-16,3.00000000,3.00000000
8714,US-Mj2,2014,2014-06-20,2014-06-20,6.70000000,6.70000000
8715,US-Mj2,2014,2014-07-30,2014-07-25,4.00000000,9.50000000
8716,US-Mj2,2014,2014-08-07,2014-08-01,3.30000000,2.50000000
8717,US-Mj2,2014,2014-08-15,2014-08-15,1.10000000,1.10000000
8718,US-Mj2,2014,2014-09-08,2014-09-05,5.00000000,2.90000000
8719,US-Mj2,2014,2014-09-16,2014-09-12,3.00000000,3.20000000
8720,US-NC2,2013,2013-04-06,2013-04-06,4.00000000,4.00000000
8721,US-NC2,2013,2013-05-16,2013-05-11,5.30000000,5.50000000
8722,US-NC2,2013,2013-06-01,2013-06-01,4.20000000,4.20000000
8723,US-NC2,2013,2013-07-19,2013-07-13,5.10000000,3.30000000
8724,US-NC2,2013,2013-08-12,2013-08-10,2.20000000,4.70000000
8725,US-NC2,2013,2013-11-08,2013-11-02,4.50000000,5.00000000
8726,US-NC2,2013,2013-11-24,2013-11-23,6.00000000,3.80000000
8727,US-NC2,2014,2014-02-28,2014-02-28,5.10000000,5.10000000
8728,US-NC2,2014,2014-03-08,2014-03-07,5.50000000,9.60000000
8729,US-NC2,2014,2014-03-24,2014-03-21,3.80000000,2.40000000
8730,US-NC2,2014,2014-04-09,2014-04-04,3.70000000,4.10000000
8731,US-NC2,2014,2014-05-03,2014-05-02,2.40000000,4.60000000
8732,US-NC2,2014,2014-05-19,2014-05-16,2.70000000,5.10000000
8733,US-NC2,2014,2014-05-27,2014-05-23,5.60000000,3.30000000
8734,US-NC2,2014,2014-10-10,2014-10-10,3.70000000,3.70000000
8735,US-NC2,2014,2014-10-18,2014-10-17,4.50000000,3.50000000
8736,US-NC2,2014,2014-10-26,2014-10-24,4.60000000,3.60000000
8737,US-NC2,2014,2014-12-13,2014-12-12,2.80000000,3.80000000
8738,US-NC2,2017,2017-02-12,2017-02-12,5.80000000,5.80000000
8739,US-NC2,2017,2017-02-20,2017-02-19,3.30000000,3.50000000
8740,US-NC2,2017,2017-02-28,2017-02-26,3.90000000,3.60000000
8741,US-NC2,2017,2017-03-24,2017-03-19,4.30000000,5.40000000
8742,US-NC2,2017,2017-04-01,2017-03-26,3.80000000,3.60000000
8743,US-NC2,2017,2017-04-09,2017-04-09,2.50000000,2.50000000
8744,US-NC2,2017,2017-05-03,2017-04-30,3.80000000,4.90000000
8745,US-NC2,2017,2017-05-19,2017-05-14,4.40000000,3.70000000
8746,US-NC2,2017,2017-05-27,2017-05-21,2.90000000,4.00000000
8747,US-NC2,2017,2017-06-04,2017-06-04,3.60000000,3.60000000
8748,US-NC2,2017,2017-06-28,2017-06-25,2.10000000,2.50000000
8749,US-NC2,2017,2017-07-06,2017-07-02,3.00000000,2.70000000
8750,US-NC2,2017,2017-07-14,2017-07-09,5.40000000,2.20000000
8751,US-NC2,2017,2017-09-08,2017-09-03,2.90000000,3.60000000
8752,US-NC2,2017,2017-09-24,2017-09-24,3.90000000,3.90000000
8753,US-NC2,2017,2017-10-02,2017-10-01,3.50000000,4.80000000
8754,US-NC2,2017,2017-10-18,2017-10-15,3.30000000,3.70000000
8755,US-NC2,2017,2017-12-13,2017-12-10,5.10000000,4.10000000
8756,US-NC2,2017,2017-12-21,2017-12-17,4.00000000,1.80000000
8757,US-NC2,2017,2017-12-29,2017-12-24,3.20000000,3.00000000
8758,US-NC2,2019,2019-03-30,2019-03-30,4.60000000,4.60000000
8759,US-NC2,2019,2019-04-23,2019-04-20,3.60000000,6.10000000
8760,US-NC2,2019,2019-05-25,2019-05-25,3.50000000,3.50000000
8761,US-NC2,2019,2019-06-02,2019-06-01,3.10000000,2.90000000
8762,US-NC2,2019,2019-06-26,2019-06-22,2.20000000,2.70000000
8763,US-NC2,2019,2019-07-12,2019-07-06,4.40000000,4.10000000
8764,US-NC2,2019,2019-07-20,2019-07-20,4.40000000,4.40000000
8765,US-NC2,2019,2019-08-29,2019-08-24,2.60000000,4.30000000
8766,US-NC2,2019,2019-09-22,2019-09-21,2.50000000,2.10000000
8767,US-NC2,2019,2019-11-01,2019-10-26,5.00000000,4.80000000
8768,US-NC2,2019,2019-11-09,2019-11-09,3.30000000,3.30000000
8769,US-NC2,2019,2019-11-25,2019-11-23,2.10000000,3.70000000
8770,US-NC2,2019,2019-12-03,2019-11-30,4.00000000,1.30000000
8771,US-NC2,2019,2019-12-19,2019-12-14,3.60000000,5.50000000
8772,US-NC3,2013,2013-05-16,2013-05-16,5.20000000,5.20000000
8773,US-NC3,2013,2013-11-08,2013-11-07,4.40000000,2.90000000
8774,US-NC3,2013,2013-11-24,2013-11-21,5.90000000,3.60000000
8775,US-NC3,2014,2014-01-03,2014-01-03,6.60000000,6.60000000
8776,US-NC3,2014,2014-02-28,2014-02-28,5.00000000,5.00000000
8777,US-NC3,2014,2014-03-08,2014-03-07,5.40000000,9.40000000
8778,US-NC3,2014,2014-03-24,2014-03-21,3.80000000,2.20000000
8779,US-NC3,2014,2014-05-03,2014-05-02,2.40000000,4.40000000
8780,US-NC3,2014,2014-05-27,2014-05-23,5.60000000,3.20000000
8781,US-NC3,2014,2014-06-28,2014-06-27,4.60000000,2.30000000
8782,US-NC3,2014,2014-08-15,2014-08-15,2.60000000,2.60000000
8783,US-NC3,2015,2015-04-12,2015-04-12,3.20000000,3.20000000
8784,US-NC3,2015,2015-06-07,2015-06-07,3.20000000,3.20000000
8785,US-NC3,2015,2015-06-15,2015-06-14,1.90000000,2.00000000
8786,US-NC3,2015,2015-06-23,2015-06-21,4.10000000,5.10000000
8787,US-NC3,2015,2015-07-01,2015-06-28,4.70000000,5.00000000
8788,US-NC3,2016,2016-02-02,2016-02-02,3.90000000,3.90000000
8789,US-NC3,2016,2016-02-10,2016-02-09,6.00000000,4.20000000
8790,US-NC3,2016,2016-05-24,2016-05-24,3.60000000,3.60000000
8791,US-NC3,2016,2016-08-04,2016-08-02,3.40000000,2.40000000
8792,US-NC3,2016,2016-08-20,2016-08-16,1.20000000,3.80000000
8793,US-NC3,2016,2016-10-23,2016-10-18,3.90000000,3.30000000
8794,US-NC3,2016,2016-12-02,2016-11-29,3.10000000,6.20000000
8795,US-NC3,2016,2016-12-10,2016-12-06,2.60000000,4.90000000
8796,US-NC3,2016,2016-12-18,2016-12-13,5.40000000,2.60000000
8797,US-NC3,2017,2017-01-27,2017-01-27,4.50000000,4.50000000
8798,US-NC3,2017,2017-02-04,2017-02-03,3.50000000,4.20000000
8799,US-NC3,2017,2017-02-12,2017-02-10,5.60000000,3.10000000
8800,US-NC3,2017,2017-02-20,2017-02-17,3.30000000,2.40000000
8801,US-NC3,2017,2017-02-28,2017-02-24,3.80000000,2.90000000
8802,US-NC3,2017,2017-03-24,2017-03-24,4.20000000,4.20000000
8803,US-NC3,2017,2017-04-01,2017-03-31,3.70000000,5.50000000
8804,US-NC3,2017,2017-04-09,2017-04-07,2.40000000,7.20000000
8805,US-NC3,2017,2017-04-17,2017-04-14,3.50000000,2.60000000
8806,US-NC3,2017,2017-05-03,2017-04-28,3.70000000,4.50000000
8807,US-NC3,2017,2017-05-19,2017-05-19,4.30000000,4.30000000
8808,US-NC3,2017,2017-05-27,2017-05-26,2.80000000,5.40000000
8809,US-NC3,2017,2017-06-12,2017-06-09,4.10000000,3.10000000
8810,US-NC3,2017,2017-07-06,2017-06-30,3.00000000,4.10000000
8811,US-NC3,2017,2017-07-14,2017-07-14,5.30000000,5.30000000
8812,US-NC3,2017,2017-07-22,2017-07-21,5.00000000,3.60000000
8813,US-NC3,2017,2017-08-23,2017-08-18,3.40000000,4.60000000
8814,US-NC3,2017,2017-08-31,2017-08-25,3.20000000,3.50000000
8815,US-NC3,2017,2017-09-16,2017-09-15,3.50000000,1.20000000
8816,US-NC3,2017,2017-09-24,2017-09-22,3.90000000,1.00000000
8817,US-NC3,2017,2017-10-02,2017-09-29,3.40000000,3.20000000
8818,US-NC3,2017,2017-10-18,2017-10-13,3.40000000,3.90000000
8819,US-NC3,2017,2017-11-27,2017-11-24,1.50000000,3.00000000
8820,US-NC3,2017,2017-12-13,2017-12-08,5.00000000,3.80000000
8821,US-NC3,2017,2017-12-21,2017-12-15,4.00000000,3.70000000
8822,US-NC3,2018,2018-01-14,2018-01-14,5.80000000,5.80000000
8823,US-NC3,2018,2018-02-07,2018-02-04,5.60000000,4.70000000
8824,US-NC3,2018,2018-02-15,2018-02-11,5.90000000,5.90000000
8825,US-NC3,2018,2018-03-03,2018-02-25,7.80000000,4.60000000
8826,US-NC3,2018,2018-04-20,2018-04-15,3.30000000,7.60000000
8827,US-NC3,2018,2018-05-14,2018-05-13,3.60000000,4.00000000
8828,US-NC3,2018,2018-06-07,2018-06-03,3.90000000,3.20000000
8829,US-NC3,2018,2018-08-26,2018-08-26,1.80000000,1.80000000
8830,US-NC3,2018,2018-09-19,2018-09-16,3.20000000,6.70000000
8831,US-NC3,2018,2018-11-22,2018-11-18,5.00000000,1.70000000
8832,US-NC3,2018,2018-12-24,2018-12-23,3.90000000,2.20000000
8833,US-NC3,2019,2019-01-09,2019-01-09,6.50000000,6.50000000
8834,US-NC3,2019,2019-01-25,2019-01-23,3.40000000,5.80000000
8835,US-NC3,2019,2019-02-02,2019-01-30,2.10000000,4.00000000
8836,US-NC3,2019,2019-03-30,2019-03-27,4.50000000,5.10000000
8837,US-NC3,2019,2019-05-25,2019-05-22,3.50000000,3.30000000
8838,US-NC3,2019,2019-06-18,2019-06-12,4.70000000,3.50000000
8839,US-NC3,2019,2019-09-22,2019-09-18,2.40000000,5.50000000
8840,US-NC4,2009,2009-04-27,2009-04-27,3.10000000,3.10000000
8841,US-NC4,2009,2009-05-29,2009-05-25,4.40000000,3.50000000
8842,US-NC4,2009,2009-08-09,2009-08-03,4.10000000,2.40000000
8843,US-NC4,2009,2009-10-20,2009-10-19,1.60000000,4.70000000
8844,US-NC4,2009,2009-12-07,2009-12-07,1.90000000,1.90000000
8845,US-NC4,2010,2010-01-08,2010-01-08,5.60000000,5.60000000
8846,US-NC4,2010,2010-02-01,2010-01-29,2.10000000,5.50000000
8847,US-NC4,2010,2010-02-17,2010-02-12,4.70000000,3.00000000
8848,US-NC4,2010,2010-03-05,2010-03-05,4.00000000,4.00000000
8849,US-NC4,2010,2010-04-30,2010-04-30,5.20000000,5.20000000
8850,US-NC4,2010,2010-05-08,2010-05-07,7.40000000,4.50000000
8851,US-NC4,2010,2010-05-16,2010-05-14,3.10000000,4.00000000
8852,US-NC4,2010,2010-06-17,2010-06-11,3.70000000,3.50000000
8853,US-NC4,2010,2010-07-03,2010-07-02,2.70000000,4.30000000
8854,US-NC4,2010,2010-07-19,2010-07-16,6.30000000,5.10000000
8855,US-NC4,2010,2010-10-07,2010-10-01,3.30000000,4.50000000
8856,US-NC4,2010,2010-10-15,2010-10-15,5.20000000,5.20000000
8857,US-NC4,2010,2010-11-08,2010-11-05,4.60000000,3.90000000
8858,US-NC4,2010,2010-11-24,2010-11-19,4.40000000,2.90000000
8859,US-NC4,2010,2010-12-02,2010-11-26,2.90000000,4.70000000
8860,US-NC4,2011,2011-01-03,2011-01-03,5.00000000,5.00000000
8861,US-NC4,2011,2011-02-12,2011-02-07,3.70000000,1.00000000
8862,US-NC4,2011,2011-02-20,2011-02-14,4.50000000,6.40000000
8863,US-NC4,2011,2011-05-03,2011-05-02,4.10000000,2.50000000
8864,US-NC4,2011,2011-05-27,2011-05-23,4.40000000,4.50000000
8865,US-NC4,2011,2011-06-12,2011-06-06,3.70000000,2.60000000
8866,US-NC4,2011,2011-06-20,2011-06-20,4.00000000,4.00000000
8867,US-NC4,2011,2011-07-30,2011-07-25,3.50000000,4.90000000
8868,US-NC4,2011,2011-08-31,2011-08-29,4.50000000,2.20000000
8869,US-NC4,2011,2011-10-02,2011-09-26,4.20000000,1.60000000
8870,US-NC4,2011,2011-10-18,2011-10-17,3.90000000,5.00000000
8871,US-NC4,2011,2011-10-26,2011-10-24,4.00000000,3.20000000
8872,US-NC4,2011,2011-11-11,2011-11-07,5.90000000,3.70000000
8873,US-NC4,2011,2011-12-29,2011-12-26,2.70000000,5.20000000
8874,US-NC4,2012,2012-01-14,2012-01-14,4.80000000,4.80000000
8875,US-NC4,2012,2012-04-03,2012-03-31,1.90000000,2.80000000
8876,US-NC4,2012,2012-07-08,2012-07-07,5.00000000,2.70000000
8877,US-NC4,2012,2012-08-25,2012-08-25,3.60000000,3.60000000
8878,US-NC4,2012,2012-09-26,2012-09-22,2.20000000,3.30000000
8879,US-NC4,2012,2012-10-12,2012-10-06,2.00000000,2.30000000
8880,US-NC4,2013,2013-02-17,2013-02-17,7.50000000,7.50000000
8881,US-NC4,2013,2013-06-01,2013-05-26,4.10000000,2.10000000
8882,US-NC4,2013,2013-06-25,2013-06-23,3.90000000,3.90000000
8883,US-NC4,2014,2014-03-08,2014-03-08,5.90000000,5.90000000
8884,US-NC4,2014,2014-04-01,2014-03-29,1.00000000,4.90000000
8885,US-NC4,2014,2014-04-25,2014-04-19,4.10000000,6.40000000
8886,US-NC4,2014,2014-05-11,2014-05-10,2.80000000,4.40000000
8887,US-NC4,2014,2014-11-03,2014-11-01,4.40000000,5.70000000
8888,US-NC4,2014,2014-12-13,2014-12-13,2.50000000,2.50000000
8889,US-NC4,2015,2015-02-07,2015-02-07,3.90000000,3.90000000
8890,US-NC4,2015,2015-03-11,2015-03-07,4.30000000,3.30000000
8891,US-NC4,2015,2015-04-28,2015-04-25,3.80000000,2.00000000
8892,US-NC4,2015,2015-06-07,2015-06-06,4.00000000,2.70000000
8893,US-NC4,2015,2015-06-23,2015-06-20,4.00000000,3.40000000
8894,US-NC4,2015,2015-10-21,2015-10-17,1.70000000,2.70000000
8895,US-NC4,2015,2015-11-14,2015-11-14,5.00000000,5.00000000
8896,US-NC4,2015,2015-12-08,2015-12-05,3.30000000,4.90000000
8897,US-NC4,2016,2016-02-10,2016-02-10,6.20000000,6.20000000
8898,US-NC4,2016,2016-02-18,2016-02-17,5.30000000,1.80000000
8899,US-NC4,2016,2016-03-29,2016-03-23,3.50000000,5.70000000
8900,US-NC4,2016,2016-05-08,2016-05-04,3.20000000,2.70000000
8901,US-NC4,2016,2016-05-16,2016-05-11,2.00000000,1.90000000
8902,US-NC4,2016,2016-11-16,2016-11-16,1.90000000,1.90000000
8903,US-NC4,2016,2016-12-02,2016-11-30,3.30000000,5.90000000
8904,US-NC4,2016,2016-12-10,2016-12-07,4.10000000,3.60000000
8905,US-NC4,2018,2018-05-14,2018-05-14,3.20000000,3.20000000
8906,US-NC4,2018,2018-06-07,2018-06-04,4.00000000,3.30000000
8907,US-NC4,2019,2019-02-02,2019-02-02,2.40000000,2.40000000
8908,US-NC4,2019,2019-03-14,2019-03-09,4.50000000,4.00000000
8909,US-NC4,2019,2019-04-23,2019-04-20,3.90000000,5.50000000
8910,US-NC4,2019,2019-05-01,2019-04-27,3.30000000,5.80000000
8911,US-NC4,2019,2019-06-02,2019-06-01,3.50000000,2.80000000
8912,US-NC4,2019,2019-06-10,2019-06-08,4.30000000,4.20000000
8913,US-NC4,2019,2019-06-18,2019-06-15,4.40000000,3.40000000
8914,US-NC4,2019,2019-07-28,2019-07-27,2.00000000,2.80000000
8915,US-NC4,2019,2019-08-13,2019-08-10,3.80000000,2.00000000
8916,US-NC4,2019,2019-08-29,2019-08-24,3.80000000,5.10000000
8917,US-NC4,2019,2019-09-22,2019-09-21,2.80000000,2.30000000
8918,US-NC4,2019,2019-10-24,2019-10-19,3.20000000,2.80000000
8919,US-NC4,2019,2019-11-01,2019-10-26,5.60000000,5.00000000
8920,US-NC4,2019,2019-11-09,2019-11-09,4.00000000,4.00000000
8921,US-NC4,2019,2019-11-25,2019-11-23,2.10000000,3.60000000
8922,US-NC4,2019,2019-12-03,2019-11-30,4.60000000,1.80000000
8923,US-NC4,2019,2019-12-19,2019-12-14,5.00000000,5.70000000
